score_id	set_id	difficulty	tags
5130634	5097002	3	art-song,classical,female-composer,german,romantic,song-cycle,piano
5133647	5097034	1	art-song,classical,female-composer,german,romantic,song-cycle,piano
5133773	5097034	3	art-song,classical,female-composer,german,romantic,song-cycle,piano
5134987	5097034	2	art-song,classical,female-composer,german,romantic,song-cycle,piano
5142672	5097034	1	art-song,classical,female-composer,german,romantic,song-cycle,piano
5142714	5097034	1	art-song,classical,female-composer,german,romantic,song-cycle,piano
5142768	5097034	2	art-song,classical,female-composer,german,romantic,song-cycle,piano
5187781	5016675	3	art-song,classical,female-composer,german,romantic,song-cycle,piano
5000397	5016675	2	art-song,classical,female-composer,german,romantic,song-cycle,piano
5197231	5016675	1	art-song,classical,female-composer,german,romantic,song-cycle,piano
6826352	5109333	2	art-song,classical,german,romantic,song-cycle,piano
6834542	5109333	3	art-song,classical,german,romantic,song-cycle,piano
6826597	5109333	2	art-song,classical,german,love,romantic,song-cycle,piano
6827712	5109333	2	art-song,classical,german,romantic,song-cycle,piano
6828018	5109333	1	art-song,classical,german,romantic,song-cycle,piano
4976777	5003152	3	art-song,classical,german,romantic,song-cycle,piano
4976769	5003152	2	art-song,classical,german,romantic,song-cycle,piano
4976849	5003152	3	art-song,classical,german,nature,romantic,song-cycle,piano
4978368	5003152	2	art-song,classical,german,romantic,song-cycle,piano
4978373	5003152	3	art-song,classical,german,romantic,song-cycle,piano
4978379	5003152	1	art-song,classical,german,romantic,sea-and-water,song-cycle,piano
4978382	5003152	2	art-song,classical,german,romantic,song-cycle,piano
4978387	5003152	3	art-song,classical,german,romantic,song-cycle,piano
4978390	5003152	2	art-song,classical,german,romantic,song-cycle,piano
5003150	5003152	2	art-song,classical,german,romantic,song-cycle,piano
4978393	5003152	1	art-song,classical,german,romantic,song-cycle,piano
4978395	5003152	2	art-song,classical,german,romantic,song-cycle,piano
4978396	5003152	2	art-song,classical,dreams,german,romantic,song-cycle,piano
4978397	5003152	2	art-song,classical,dreams,german,romantic,song-cycle,piano
4978398	5003152	1	art-song,classical,german,romantic,song-cycle,piano
4978400	5003152	2	art-song,classical,german,romantic,song-cycle,piano
4978468	5016693	1	art-song,classical,german,romantic,song-cycle,piano
4978478	5016693	2	art-song,classical,german,romantic,song-cycle,piano
4978485	5016693	1	art-song,classical,german,romantic,song-cycle,piano
4978488	5016693	2	art-song,classical,german,romantic,song-cycle,piano
4978491	5016693	2	art-song,classical,german,romantic,song-cycle,piano
4978494	5016693	2	art-song,classical,german,romantic,song-cycle,piano
4978496	5016693	2	art-song,classical,german,romantic,song-cycle,piano
4978501	5016693	2	art-song,classical,german,romantic,song-cycle,piano
6984262	5109332	1	art-song,classical,german,romantic,song-cycle,piano
6984553	5109332	2	art-song,classical,german,romantic,song-cycle,piano
6834630	5109332	3	art-song,classical,german,romantic,song-cycle,piano
6984631	5109332	2	art-song,classical,german,romantic,song-cycle,piano
6985082	5109332	3	art-song,classical,german,romantic,song-cycle,piano
5080752	5003125	3	art-song,classical,german,romantic,song-cycle,piano
4987618	5003125	2	art-song,classical,german,romantic,song-cycle,piano
4987626	5003125	2	art-song,classical,german,romantic,song-cycle,piano
4987633	5003125	1	art-song,classical,german,romantic,song-cycle,piano
4987640	5003125	3	art-song,classical,german,romantic,song-cycle,piano
4987650	5003125	3	art-song,classical,german,romantic,song-cycle,piano
4987658	5003125	1	art-song,classical,german,romantic,song-cycle,piano
4987661	5003125	3	art-song,classical,german,romantic,song-cycle,piano
4987664	5003125	2	art-song,classical,german,romantic,song-cycle,piano
4987672	5003125	1	art-song,classical,german,romantic,song-cycle,piano
5003122	5003125	1	art-song,classical,german,romantic,song-cycle,piano
4987677	5003125	3	art-song,classical,german,romantic,song-cycle,piano
6885211	5109331	3	art-song,classical,german,romantic,song-cycle,piano
6885263	5109331	2	art-song,classical,german,romantic,song-cycle,piano
6891758	5109331	2	art-song,classical,german,romantic,song-cycle,piano
6909438	5109331	2	art-song,classical,german,romantic,song-cycle,piano
6909543	5109331	1	art-song,classical,german,romantic,song-cycle,piano
6909785	5109331	1	art-song,classical,german,romantic,song-cycle,piano
6909797	5109331	2	art-song,classical,german,romantic,song-cycle,piano
6910703	5109331	1	art-song,classical,german,romantic,song-cycle,piano
6914397	5109331	2	art-song,classical,german,romantic,song-cycle,piano
6915474	5109331	2	art-song,classical,german,romantic,song-cycle,piano
6915729	5109331	2	art-song,classical,german,romantic,song-cycle,piano
6915753	5109331	1	art-song,classical,german,romantic,song-cycle,piano
6916642	5109331	2	art-song,classical,german,mourning,romantic,song-cycle,piano
6917116	5109331	1	art-song,classical,german,lullaby,romantic,song-cycle,piano
6925763	5109331	1	art-song,classical,german,romantic,song-cycle,piano
6834588	5109331	2	art-song,classical,german,romantic,song-cycle,piano
6965894	5109331	1	art-song,classical,german,romantic,song-cycle,piano
6969398	5109331	1	art-song,classical,german,romantic,song-cycle,piano
6974646	5109331	2	art-song,classical,german,romantic,song-cycle,piano
6979621	5109331	1	art-song,classical,german,romantic,song-cycle,piano
6980134	5109331	1	art-song,classical,german,romantic,song-cycle,piano
6980464	5109331	2	art-song,classical,german,romantic,song-cycle,piano
6981173	5109331	1	art-song,classical,german,romantic,song-cycle,piano
6982729	5109331	3	art-song,classical,german,nature,romantic,song-cycle,piano
6982743	5109331	2	art-song,classical,german,romantic,song-cycle,piano
6915685	5109331	2	art-song,classical,german,romantic,song-cycle,piano
6445119	5105781	1	art-song,british,classical,classical-period,piano
6665104	5107787	2	art-song,british,classical,female-composer,late-romantic,romantic,piano
6210838	5103592	2	art-song,british,classical,late-romantic,romantic,song-cycle,piano
6210961	5103592	1	art-song,british,classical,late-romantic,romantic,song-cycle,piano
6211069	5103592	1	art-song,british,classical,late-romantic,romantic,song-cycle,piano
6211877	5103592	1	art-song,british,classical,late-romantic,romantic,seasons,song-cycle,piano
6211903	5103592	2	art-song,british,classical,late-romantic,romantic,song-cycle,piano
6220532	5103592	2	art-song,british,classical,late-romantic,romantic,seasons,song-cycle,piano
6221611	5103592	3	art-song,british,classical,late-romantic,night,romantic,song-cycle,travel,piano
6221650	5103592	2	art-song,british,classical,late-romantic,romantic,song-cycle,piano
6221731	5103592	2	art-song,british,classical,late-romantic,love,romantic,song-cycle,piano
6222828	5103592	2	art-song,british,classical,late-romantic,romantic,song-cycle,piano
6205639	5103541	1	art-song,classical,irish,late-romantic,romantic,song-cycle,piano
6205693	5103541	2	art-song,classical,irish,late-romantic,nature,romantic,song-cycle,piano
6205716	5103541	2	art-song,classical,irish,late-romantic,romantic,song-cycle,piano
6785268	5103542	2	art-song,classical,irish,late-romantic,romantic,song-cycle,piano
6788150	5103542	2	art-song,classical,irish,late-romantic,romantic,song-cycle,piano
6789660	5103542	3	art-song,classical,irish,late-romantic,romantic,song-cycle,piano
6788555	5103542	2	art-song,classical,irish,late-romantic,romantic,song-cycle,piano
6789668	5103542	3	art-song,classical,irish,late-romantic,romantic,song-cycle,piano
6789677	5103542	1	art-song,classical,irish,late-romantic,romantic,song-cycle,piano
6793692	5103542	2	art-song,classical,irish,late-romantic,mourning,romantic,song-cycle,piano
6793961	5103542	2	art-song,classical,irish,late-romantic,romantic,song-cycle,piano
6794671	5103542	2	art-song,classical,irish,late-romantic,romantic,song-cycle,piano
6548253	5106583	2	art-song,classical,irish,late-romantic,romantic,song-cycle,piano
6547240	5106583	2	art-song,classical,irish,late-romantic,romantic,song-cycle,piano
6548234	5106583	2	art-song,classical,irish,late-romantic,romantic,song-cycle,piano
6548281	5106583	2	art-song,classical,irish,late-romantic,romantic,song-cycle,piano
6548330	5106583	3	art-song,classical,irish,late-romantic,romantic,song-cycle,piano
6183554	5102996	2	art-song,classical,german,late-romantic,romantic,song-cycle,piano
6199572	5102996	3	art-song,classical,german,late-romantic,romantic,song-cycle,piano
6199576	5102996	2	art-song,classical,german,late-romantic,romantic,song-cycle,piano
6199578	5102996	2	art-song,classical,german,late-romantic,romantic,song-cycle,piano
6205297	5103593	2	art-song,british,classical,romantic,piano
6205441	5103593	2	art-song,british,classical,romantic,piano
6910499	5108131	1	art-song,classical,female-composer,late-romantic,romantic,swedish,piano
6910483	5108131	1	art-song,classical,dance,female-composer,late-romantic,romantic,swedish,piano
6670960	5107708	1	art-song,classical,female-composer,french,romantic,piano
6574373	5106660	2	art-song,classical,female-composer,french,romantic,piano
6574450	5106660	2	art-song,classical,female-composer,french,romantic,piano
6575233	5106660	2	art-song,classical,female-composer,french,romantic,piano
6575283	5106660	3	art-song,classical,female-composer,french,romantic,piano
6581327	5106660	2	art-song,classical,dreams,female-composer,french,romantic,sacred,piano
6581364	5106660	2	art-song,classical,female-composer,french,romantic,piano
6581778	5106660	2	art-song,classical,female-composer,french,romantic,piano
6582062	5106660	2	art-song,classical,female-composer,french,romantic,piano
6634152	5107407	1	art-song,classical,female-composer,french,romantic,song-cycle,piano
6638810	5107407	2	art-song,classical,female-composer,french,romantic,song-cycle,piano
6639009	5107407	1	art-song,classical,female-composer,french,romantic,song-cycle,piano
6639381	5107407	2	art-song,classical,female-composer,french,romantic,song-cycle,piano
6641060	5107407	1	art-song,classical,female-composer,french,romantic,song-cycle,piano
6641170	5107407	1	art-song,classical,female-composer,french,romantic,song-cycle,piano
6641589	5107407	2	art-song,classical,female-composer,french,romantic,song-cycle,piano
5978033	5101686	2	art-song,classical,female-composer,french,romantic,song-cycle,piano
5988382	5101686	2	art-song,classical,female-composer,french,romantic,song-cycle,piano
5979580	5101686	1	art-song,classical,female-composer,french,romantic,song-cycle,piano
5989772	5101686	2	art-song,classical,female-composer,french,romantic,serenade,song-cycle,piano
5974308	5101686	2	art-song,classical,female-composer,french,romantic,song-cycle,piano
5975897	5101686	1	art-song,classical,female-composer,french,romantic,song-cycle,piano
5026068	5026081	2	art-song,classical,german,romantic,song-cycle,piano
5026077	5026081	2	art-song,classical,german,romantic,song-cycle,piano
5026084	5026081	1	art-song,classical,german,romantic,song-cycle,piano
5026087	5026081	2	art-song,classical,german,romantic,song-cycle,piano
5026092	5026081	2	art-song,classical,dreams,german,romantic,song-cycle,piano
6447286	5103529	2	art-song,british,classical,early-modern,song-cycle,piano
6447342	5103529	2	art-song,british,classical,early-modern,song-cycle,piano
6447372	5103529	2	art-song,british,classical,early-modern,song-cycle,piano
6447758	5103530	1	art-song,british,classical,early-modern,song-cycle,piano
6447825	5103530	2	art-song,british,classical,early-modern,seasons,song-cycle,piano
6447910	5103530	2	art-song,british,classical,early-modern,song-cycle,piano
6232420	5103528	2	art-song,british,classical,early-modern,sea-and-water,song-cycle,piano
6439639	5103528	2	art-song,british,classical,early-modern,song-cycle,piano
6439747	5103528	2	art-song,british,classical,early-modern,song-cycle,piano
6195130	5103527	2	art-song,british,classical,early-modern,song-cycle,piano
6196720	5103527	1	art-song,british,classical,early-modern,song-cycle,piano
6196782	5103527	1	art-song,british,classical,early-modern,song-cycle,piano
6196804	5103527	1	art-song,british,classical,early-modern,song-cycle,piano
6196859	5103527	1	art-song,british,classical,early-modern,song-cycle,piano
6196980	5103527	1	art-song,british,classical,early-modern,song-cycle,piano
6197282	5103527	2	art-song,british,classical,early-modern,song-cycle,piano
6197437	5103527	1	art-song,british,classical,early-modern,song-cycle,piano
6198815	5103527	1	art-song,british,classical,early-modern,song-cycle,piano
6198837	5103527	2	art-song,british,classical,early-modern,song-cycle,piano
6202167	5103527	1	art-song,british,classical,early-modern,song-cycle,piano
6202270	5103527	1	art-song,british,classical,early-modern,song-cycle,piano
6202319	5103527	1	art-song,british,classical,early-modern,lullaby,song-cycle,piano
6715306	5108199	2	art-song,austrian,classical,early-modern,modernism,song-cycle,piano
6715339	5108199	3	art-song,austrian,classical,early-modern,modernism,song-cycle,piano
6715795	5108199	2	art-song,austrian,classical,early-modern,modernism,song-cycle,piano
6716614	5108199	3	art-song,austrian,classical,early-modern,modernism,song-cycle,piano
6716631	5108199	1	art-song,austrian,classical,early-modern,modernism,nature,song-cycle,piano
6725471	5108200	2	art-song,austrian,classical,early-modern,modernism,song-cycle,piano
6725510	5108200	3	art-song,austrian,classical,early-modern,modernism,song-cycle,piano
6725782	5108200	2	art-song,austrian,classical,early-modern,modernism,song-cycle,piano
6725890	5108200	2	art-song,austrian,classical,early-modern,modernism,song-cycle,piano
6726319	5108200	2	art-song,austrian,classical,early-modern,modernism,song-cycle,piano
6230776	5103540	2	art-song,british,classical,female-composer,french,late-romantic,mourning,romantic,piano
6230361	5103540	2	art-song,british,classical,female-composer,french,late-romantic,love,romantic,piano
6202745	5103540	2	art-song,british,classical,female-composer,french,late-romantic,romantic,piano
6202466	5103539	2	art-song,british,children,classical,female-composer,french,late-romantic,romantic,song-cycle,piano
6202530	5103539	2	art-song,british,children,classical,female-composer,french,late-romantic,romantic,song-cycle,piano
6202660	5103539	2	art-song,british,children,classical,female-composer,french,late-romantic,romantic,song-cycle,piano
5016637	5013942	3	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano
5024866	5013942	2	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano
4946077	5013942	2	art-song,austrian,classical,late-romantic,love,romantic,song-cycle,piano
5024834	5013942	2	art-song,austrian,classical,late-romantic,romantic,serenade,song-cycle,piano
5024898	5013942	1	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano,war-and-patriotic
5025040	5013942	2	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano,war-and-patriotic
5079629	5013942	3	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano
5039817	5013942	3	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano
5027811	5013942	2	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano
5032950	5013942	2	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano
4945807	5013942	2	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano
5057797	5013942	2	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano
5052792	5013942	2	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano
5052714	5013942	1	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano
5057804	5013942	3	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano
4928198	5013942	3	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano
5052822	5013942	2	art-song,austrian,classical,late-romantic,mourning,romantic,song-cycle,piano
5067337	5013942	1	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano
5052801	5013942	3	art-song,austrian,classical,late-romantic,night,romantic,song-cycle,piano
5077482	5013942	3	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano
4945676	5032876	2	art-song,austrian,classical,late-romantic,love,romantic,piano
4945954	5032881	2	art-song,austrian,classical,late-romantic,love,romantic,piano
6568070	5105774	2	art-song,classical,irish,late-romantic,romantic,piano
6158642	5103253	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6158825	5103253	3	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6159296	5103253	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6159273	5103253	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6163298	5103253	2	art-song,classical,classical-period,female-composer,german,love,song-cycle,piano
6159729	5103263	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6160298	5103263	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6162644	5103263	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6162666	5103263	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6162720	5103263	3	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6164142	5103263	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
